tabla,conf,STATUS IMPLANTATION,version,uuaa,unique parameters,params,,,,unique parameters,params
t_kstb_sust_operations_board_cib,KSTB_sust-operations-board-cib_MRField.conf,DELIVERED,18.3.3,KSTB,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kstb_sust_operations_board_cib,KSTB_sust-operations-board-cib_MRField.conf,DELIVERED,18.4.5,KSTB,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kstb_sust_operations_board_cib,KSTB_sust-operations-board-cib_YH2J_gbl-product-hier-master_MMRule.conf,DELIVERED,18.3.3,KSTB,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kstb_sust_operations_board_err,KSTB_sust-operations-board-err_MRField.conf,DELIVERED,15.1.0,KSTB,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kstb_sust_operations_board_err,KSTB_sust-operations-board-err_MRField.conf,DELIVERED,18.1.2,KSTB,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kstb_sustnbl_cust_grp_board,KSTB_sustnbl-cust-grp-board_MRField.conf,DELIVERED,15.1.0,KSTB,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kstb_sustnbl_cust_grp_board,KSTB_sustnbl-cust-grp-board_MRField.conf,DELIVERED,18.1.2,KSTB,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kszg_cust_digital_access,KSZG_cust-digital-access_MRField.conf,DELIVERED,18.4.5,KSZG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kszg_queue_controller,KSZG_queue-controller_KBTQ_role-person_MMRule.conf,DELIVERED,18.3.0,KSZG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kszg_queue_controller,KSZG_queue-controller_KCOG_branch_MMRule.conf,DELIVERED,18.3.0,KSZG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kszg_queue_controller,KSZG_queue-controller_KCOG_country_MMRule.conf,DELIVERED,18.3.0,KSZG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kszg_queue_controller,KSZG_queue-controller_KCOG_entity_MMRule.conf,DELIVERED,18.3.0,KSZG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kszg_queue_controller,KSZG_queue-controller_MRField.conf,DELIVERED,15.1.0,KSZG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kszg_queue_controller,KSZG_queue-controller_MRField.conf,DELIVERED,15.1.0,KSZG,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_0: Columna del catálogo local 
CATALOG_CODE_0: Filtrado del catálogo local
CATALOG_TABLE_0: Nombre de tabla local",", CATALOG_COLUMN_0, CATALOG_CODE_0, CATALOG_TABLE_0",,,,,
t_kszg_queue_controller,KSZG_queue-controller_MRObject.conf,DELIVERED,15.1.0,KSZG,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kszg_trnslty_by_channel,KSZG_trnslty-by-channel_KCOG_entity_MMRule.conf,DELIVERED,18.4.7,KSZG,"CUTOFF_DATE: Date of the data
SOURCE_LIST: Origin of data (gf_source_info_origin_type): Example: 'SOURCE_LIST': "" 'A', 'B' ""","CUTOFF_DATE, SOURCE_LIST",,,,,
t_kszg_trnslty_by_channel,KSZG_trnslty-by-channel_MRField.conf,DELIVERED,18.4.7,KSZG,"CUTOFF_DATE: Date of the data
SOURCE_LIST: Origin of data (gf_source_info_origin_type): Example: 'SOURCE_LIST': "" 'A', 'B' ""","CUTOFF_DATE, SOURCE_LIST",,,,,
t_kszg_trnslty_by_channel,KSZG_trnslty-by-channel_MRField.conf,DELIVERED,15.1.0,KSZG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kszg_trnslty_by_channel,KSZG_trnslty-by-channel_MRField.conf,DELIVERED,18.3.5,KSZG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kszg_trnslty_by_channel,KSZG_trnslty-by-channel_MRField.conf,DELIVERED,18.4.5,KSZG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kszg_trnslty_by_channel,KSZG_trnslty-by-channel_MRObject.conf,DELIVERED,18.4.7,KSZG,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound
SOURCE_LIST: Origin of data (gf_source_info_origin_type): Example: 'SOURCE_LIST': "" 'A', 'B' ""","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND, SOURCE_LIST",,,,,
t_kszg_unavail_serv_cust,KSZG_unavail-serv-cust_MRField.conf,DELIVERED,18.4.5,KSZG,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kusu_cust_user_prof_channl_his,KUSU_cust-user-prof-channl-his_KUSU_cust-user-profile-his_MMRule.conf,DELIVERED,18.3.0,KUSU,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kusu_cust_user_prof_channl_his,KUSU_cust-user-prof-channl-his_MRField.conf,DELIVERED,15.1.0,KUSU,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kusu_cust_user_prof_channl_his,KUSU_cust-user-prof-channl-his_MRField.conf,DELIVERED,16.0.2,KUSU,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kusu_cust_user_prof_channl_his,KUSU_cust-user-prof-channl-his_MRObject.conf,DELIVERED,15.1.0,KUSU,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound 
IS_VOL_CRITICAL: Optional parameter to disable the criticality of the 6.9 rule","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND, IS_VOL_CRITICAL",,,,,
t_kusu_cust_user_prof_device_his,KUSU_cust-user-prof-device-his_KUSU_cust-user-profile-his_MMRule.conf,DELIVERED,18.3.0,KUSU,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kusu_cust_user_prof_device_his,KUSU_cust-user-prof-device-his_KUSU_device-his_MMRule.conf,DELIVERED,18.3.0,KUSU,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kusu_cust_user_prof_device_his,KUSU_cust-user-prof-device-his_MRField.conf,DELIVERED,15.1.0,KUSU,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kusu_cust_user_prof_device_his,KUSU_cust-user-prof-device-his_MRObject.conf,DELIVERED,15.1.0,KUSU,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound 
IS_VOL_CRITICAL: Optional parameter to disable the criticality of the 6.9 rule","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND, IS_VOL_CRITICAL",,,,,
t_kusu_cust_user_profile_his,KUSU_cust-user-profile-his_KBTQ_role-person_MMRule.conf,DELIVERED,16.0.2,KUSU,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kusu_cust_user_profile_his,KUSU_cust-user-profile-his_KUSU_user-his_MMRule.conf,DELIVERED,16.0.2,KUSU,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kusu_cust_user_profile_his,KUSU_cust-user-profile-his_MRField.conf,DELIVERED,15.1.0,KUSU,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kusu_cust_user_profile_his,KUSU_cust-user-profile-his_MRField.conf,DELIVERED,16.0.2,KUSU,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kusu_cust_user_profile_his,KUSU_cust-user-profile-his_MRObject.conf,DELIVERED,15.1.0,KUSU,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound 
IS_VOL_CRITICAL: Optional parameter to disable the criticality of the 6.9 rule","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND, IS_VOL_CRITICAL",,,,,
t_kusu_device_his,KUSU_device-his_KBTQ_role-person_MMRule.conf,DELIVERED,16.0.2,KUSU,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kusu_device_his,KUSU_device-his_KBTQ_role-person_MMRule.conf,DELIVERED,16.1.1,KUSU,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kusu_device_his,KUSU_device-his_KCOG_country_MMRule.conf,DELIVERED,16.1.1,KUSU,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kusu_device_his,KUSU_device-his_MRField.conf,DELIVERED,15.1.0,KUSU,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kusu_device_his,KUSU_device-his_MRField.conf,DELIVERED,16.0.2,KUSU,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kusu_device_his,KUSU_device-his_MRObject.conf,DELIVERED,15.1.0,KUSU,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound 
IS_VOL_CRITICAL: Optional parameter to disable the criticality of the 6.9 rule","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND, IS_VOL_CRITICAL",,,,,
t_kusu_prof_auth_attributes_his,KUSU_prof-auth-attributes-his_KUSU_cust-user-profile-his_MMRule.conf,DELIVERED,18.3.0,KUSU,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kusu_prof_auth_attributes_his,KUSU_prof-auth-attributes-his_MRField.conf,DELIVERED,15.1.0,KUSU,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kusu_prof_auth_attributes_his,KUSU_prof-auth-attributes-his_MRObject.conf,DELIVERED,15.1.0,KUSU,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound 
IS_VOL_CRITICAL: Optional parameter to disable the criticality of the 6.9 rule","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND, IS_VOL_CRITICAL",,,,,
t_kusu_user_his,KUSU_user-his_KBTQ_customer-info_MMRule.conf,DELIVERED,16.0.2,KUSU,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kusu_user_his,KUSU_user-his_KCOG_country_MMRule.conf,DELIVERED,16.0.8,KUSU,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kusu_user_his,KUSU_user-his_KCOG_language_MMRule.conf,DELIVERED,16.0.8,KUSU,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kusu_user_his,KUSU_user-his_MRField.conf,DELIVERED,15.1.0,KUSU,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kusu_user_his,KUSU_user-his_MRObject.conf,DELIVERED,15.1.0,KUSU,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound 
IS_VOL_CRITICAL: Optional parameter to disable the criticality of the 6.9 rule","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND, IS_VOL_CRITICAL",,,,,
t_kusu_user_role,KUSU_user-role_KCOG_country_MMRule.conf,DELIVERED,16.0.8,KUSU,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kusu_user_role,KUSU_user-role_MRField.conf,DELIVERED,16.0.1,KUSU,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kusu_user_role,KUSU_user-role_MRField.conf,DELIVERED,16.0.2,KUSU,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_energy_emis_factor,KWTH_energy-emis-factor_KCOG_country_MMRule.conf,DELIVERED,18.3.0,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_energy_emis_factor,KWTH_energy-emis-factor_KCOG_entity_MMRule.conf,DELIVERED,18.3.0,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_energy_emis_factor,KWTH_energy-emis-factor_MRField.conf,DELIVERED,15.1.0,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_energy_emis_factor,KWTH_energy-emis-factor_MRField.conf,DELIVERED,18.3.3,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_energy_emis_factor,KWTH_energy-emis-factor_MRObject.conf,DELIVERED,15.1.0,KWTH,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kwth_energy_price_emis_factor,KWTH_energy-price-emis-factor_KCOG_currency_MMRule.conf,DELIVERED,18.3.3,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_energy_price_emis_factor,KWTH_energy-price-emis-factor_MRField.conf,DELIVERED,15.1.0,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_energy_price_emis_factor,KWTH_energy-price-emis-factor_MRObject.conf,DELIVERED,15.1.0,KWTH,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kwth_light_price,KWTH_light-price_KBTQ_province_MMRule.conf,DELIVERED,18.3.0,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_light_price,KWTH_light-price_KCOG_currency_MMRule.conf,DELIVERED,18.3.3,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_light_price,KWTH_light-price_MRField.conf,DELIVERED,15.1.0,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_light_price,KWTH_light-price_MRField.conf,DELIVERED,15.1.0,KWTH,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_0: Columna del catálogo local 
CATALOG_CODE_0: Filtrado del catálogo local
CATALOG_TABLE_0: Nombre de tabla local",", CATALOG_COLUMN_0, CATALOG_CODE_0, CATALOG_TABLE_0",,,,,
t_kwth_light_price,KWTH_light-price_MRObject.conf,DELIVERED,15.1.0,KWTH,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kwth_market_emis_factor,KWTH_market-emis-factor_KCOG_country_MMRule.conf,DELIVERED,18.3.0,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_market_emis_factor,KWTH_market-emis-factor_KCOG_entity_MMRule.conf,DELIVERED,18.3.0,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_market_emis_factor,KWTH_market-emis-factor_MRField.conf,DELIVERED,15.1.0,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_market_emis_factor,KWTH_market-emis-factor_MRField.conf,DELIVERED,18.3.3,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_market_emis_factor,KWTH_market-emis-factor_MRObject.conf,DELIVERED,15.1.0,KWTH,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kwth_price_factor,KWTH_price-factor_KCOG_country_MMRule.conf,DELIVERED,18.3.0,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_price_factor,KWTH_price-factor_KCOG_currency_MMRule.conf,DELIVERED,18.3.3,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_price_factor,KWTH_price-factor_KCOG_entity_MMRule.conf,DELIVERED,18.3.0,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_price_factor,KWTH_price-factor_MRField.conf,DELIVERED,15.1.0,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_price_factor,KWTH_price-factor_MRField.conf,DELIVERED,18.3.3,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_price_factor,KWTH_price-factor_MRObject.conf,DELIVERED,15.1.0,KWTH,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kwth_taxi_fares_calculation,KWTH_taxi-fares-calculation_KCOG_country_MMRule.conf,DELIVERED,18.3.0,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_taxi_fares_calculation,KWTH_taxi-fares-calculation_KCOG_currency_MMRule.conf,DELIVERED,18.3.3,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_taxi_fares_calculation,KWTH_taxi-fares-calculation_KCOG_entity_MMRule.conf,DELIVERED,18.3.0,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_taxi_fares_calculation,KWTH_taxi-fares-calculation_MRField.conf,DELIVERED,15.1.0,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_taxi_fares_calculation,KWTH_taxi-fares-calculation_MRField.conf,DELIVERED,15.1.0,KWTH,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_0: Columna del catálogo local 
CATALOG_CODE_0: Filtrado del catálogo local
CATALOG_TABLE_0: Nombre de tabla local",", CATALOG_COLUMN_0, CATALOG_CODE_0, CATALOG_TABLE_0",,,,,
t_kwth_taxi_fares_calculation,KWTH_taxi-fares-calculation_MRField.conf,DELIVERED,18.3.3,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_taxi_fares_calculation,KWTH_taxi-fares-calculation_MRObject.conf,DELIVERED,15.1.0,KWTH,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kwth_transport_sustnbl_factor,KWTH_transport-sustnbl-factor_KCMC_commerce_MMRule.conf,DELIVERED,18.3.0,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_transport_sustnbl_factor,KWTH_transport-sustnbl-factor_KCOG_country_MMRule.conf,DELIVERED,18.3.0,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_transport_sustnbl_factor,KWTH_transport-sustnbl-factor_KCOG_currency_MMRule.conf,DELIVERED,18.3.3,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_transport_sustnbl_factor,KWTH_transport-sustnbl-factor_MRField.conf,DELIVERED,15.1.0,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_transport_sustnbl_factor,KWTH_transport-sustnbl-factor_MRField.conf,DELIVERED,18.3.3,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_transport_sustnbl_factor,KWTH_transport-sustnbl-factor_MRObject.conf,DELIVERED,15.1.0,KWTH,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kwth_transport_trip_distance,KWTH_transport-trip-distance_KCOG_country_MMRule.conf,DELIVERED,18.3.0,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_transport_trip_distance,KWTH_transport-trip-distance_KCOG_entity_MMRule.conf,DELIVERED,18.3.0,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_transport_trip_distance,KWTH_transport-trip-distance_MRField.conf,DELIVERED,15.1.0,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_transport_trip_distance,KWTH_transport-trip-distance_MRField.conf,DELIVERED,18.3.3,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_transport_trip_distance,KWTH_transport-trip-distance_MRObject.conf,DELIVERED,15.1.0,KWTH,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_kwth_transport_trip_estimation,KWTH_transport-trip-estimation_KCOG_country_MMRule.conf,DELIVERED,18.3.0,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_transport_trip_estimation,KWTH_transport-trip-estimation_KCOG_currency_MMRule.conf,DELIVERED,18.3.3,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_transport_trip_estimation,KWTH_transport-trip-estimation_KCOG_entity_MMRule.conf,DELIVERED,18.3.0,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_transport_trip_estimation,KWTH_transport-trip-estimation_MRField.conf,DELIVERED,15.1.0,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_transport_trip_estimation,KWTH_transport-trip-estimation_MRField.conf,DELIVERED,18.3.3,KWTH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_kwth_transport_trip_estimation,KWTH_transport-trip-estimation_MRObject.conf,DELIVERED,15.1.0,KWTH,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_l9ct_client_carbon_data_scp3,L9CT_client-carbon-data-scp3_MRField.conf,DELIVERED,15.1.0,L9CT,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_l9ct_client_carbon_data_scp3,L9CT_client-carbon-data-scp3_MRField.conf,DELIVERED,15.1.0,L9CT,"RUNNING JOB PARAMS:
     CUTOFF_DATE: Date of the data

JOB EXTRALIBS:
     extralibs: Link to custom repository","CUTOFF_DATE, extralibs",,,,,
t_l9ct_client_carbon_data_scp3,L9CT_client-carbon-data-scp3_MRField.conf,DELIVERED,18.3.3,L9CT,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_l9ct_client_carbon_data_scp3,L9CT_client-carbon-data-scp3_MRObject.conf,DELIVERED,15.1.0,L9CT,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_l9ct_client_cmpny_carbon_data,L9CT_client-cmpny-carbon-data_MRField.conf,DELIVERED,15.1.0,L9CT,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_l9ct_client_cmpny_carbon_data,L9CT_client-cmpny-carbon-data_MRField.conf,DELIVERED,15.1.0,L9CT,"RUNNING JOB PARAMS:
     CUTOFF_DATE: Date of the data

JOB EXTRALIBS:
     extralibs: Link to custom repository","CUTOFF_DATE, extralibs",,,,,
t_l9ct_client_cmpny_carbon_data,L9CT_client-cmpny-carbon-data_MRField.conf,DELIVERED,18.3.3,L9CT,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_l9ct_client_cmpny_carbon_data,L9CT_client-cmpny-carbon-data_MRObject.conf,DELIVERED,15.1.0,L9CT,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_l9ct_co_asset_rel_activity,L9CT_co-asset-rel-activity_L9CT_co-asset-rel-activity_MMRule.conf,DELIVERED,17.0.0,L9CT,"RUNNING JOB PARAMS:
     CUTOFF_DATE: Date of the data

JOB EXTRALIBS:
     extralibs: Link to custom repository","CUTOFF_DATE, extralibs",,,,,
t_l9ct_co_asset_rel_activity,L9CT_co-asset-rel-activity_L9CT_esg-ext-data-companies_MMRule.conf,DELIVERED,18.3.0,L9CT,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_l9ct_co_asset_rel_activity,L9CT_co-asset-rel-activity_MRField.conf,DELIVERED,15.1.0,L9CT,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_l9ct_co_asset_rel_activity,L9CT_co-asset-rel-activity_MRField.conf,DELIVERED,17.0.1,L9CT,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_l9ct_co_asset_rel_activity,L9CT_co-asset-rel-activity_MRField.conf,DELIVERED,16.0.2,L9CT,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_l9ct_co_asset_rel_activity,L9CT_co-asset-rel-activity_MRField.conf,DELIVERED,18.3.3,L9CT,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_l9ct_co_asset_rel_activity,L9CT_co-asset-rel-activity_MRObject.conf,DELIVERED,15.1.0,L9CT,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_l9ct_co_asset_rel_emissions,L9CT_co-asset-rel-emissions_L9CT_co-asset-rel-emissions_MMRule.conf,DELIVERED,18.1.2,L9CT,"RUNNING JOB PARAMS:
     CUTOFF_DATE: Date of the data
     SOURCE: Origin of data (gf_information_source_id)

JOB EXTRALIBS:
     extralibs: Link to custom repository",", SOURCE, extralibs",,,,,
t_l9ct_co_asset_rel_emissions,L9CT_co-asset-rel-emissions_L9CT_co-asset-rel-emissions_MMRule.conf,DELIVERED,17.0.0,L9CT,"RUNNING JOB PARAMS:
     CUTOFF_DATE: Date of the data

JOB EXTRALIBS:
     extralibs: Link to custom repository","CUTOFF_DATE, extralibs",,,,,
t_l9ct_co_asset_rel_emissions,L9CT_co-asset-rel-emissions_L9CT_esg-ext-data-companies_MMRule.conf,DELIVERED,18.3.0,L9CT,"CUTOFF_DATE: Date of the data
SOURCE: Origin of data (gf_information_source_id)","CUTOFF_DATE, SOURCE",,,,,
